NumProc,Institucion,ID Institucion,Descripcion,Solicitud,Fecha
2017CD-000013-0016600012,MUNICIPALIDAD DE SARCHI,3014042078,Contratación de Sonido para la conmemoración del 68 Aniversario del Cantón de Valverde Vega,0062017002300001,17/10/2017
2017CD-000094-0000900001,Universidad de Costa Rica,4000042149,"Modulo de trabajo dental portátil, Odonto",0062017080200148,09/10/2017
2017CD-000035-0010800001,MINISTERIO DE AMBIENTE Y ENERGIA,2100042014,CONTRATO MARCO PARA CONTRATAR A CORREOS DE COSTA RICA PARA EL SERVICIO DE MENSAJERÍA,,
2017LA-000034-0000500001,Municipalidad de Alajuela,3014042063,Contratación de una persona física o jurídica que elabore e instale contenedores para el depósito de los residuos,0062017004400018,22/08/2017
2017LG-000017-0000100001,Banco Nacional de Costa Rica,4000001021,Reunión de revisión y seguimiento de la estrategia institucional Gerencia General (II-SRL-020-2017),0062017981200008,11/10/2017
2017CD-000065-0008800001,INSTITUTO COSTARRICENSE SOBRE DROGAS,3007324429,COMPRA DE 14 PIZARRAS ACRÍLICAS BLANCAS DE 120X180,0062017000500055,18/10/2017
2017CD-000107-0003400001,Municipalidad de Montes de Oca,3014042053,Confección de instalación eléctrica inteligente para iluminación LED 110V de Plantel Municipal y compra de switch Poe 24 puertos (Servicios Generales),0062017000400045,12/10/2017
2017CD-000058-0006000001,Consejo Nacional de Vialidad,3007231686,Compra de extintores de polvo químico multipropósito para uso vehicular,0062017302400008,12/09/2017
2017CD-000109-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,RENOVACION DEL SERVICIO DE CORREO ELECTRONICO EN LA NUBE,0062017000900140,17/10/2017
2017LA-000045-0010400001,INSTITUTO SOBRE ALCOHOLISMO Y FARMACODEPENDENCIA,3007045737,Producción audiovisual para campañas IAFA 2017 y 2018,0062017003100091,21/09/2017
2017CD-000106-0003400001,Municipalidad de Montes de Oca,3014042053,Revisión y Recarga de extintores institucionales (Servicios Generales),0062017000400043,04/10/2017
2017CD-000310-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Curso Planificación y medición de cargas de trabajo para procesos de servicios,0062017000100054,18/10/2017
2017CD-000121-0009600001,JUNTA ADMINISTRATIVA DEL ARCHIVO NACIONAL,3007042029,COMPRA DE CABLES ELÉCTRICOS PARA LOS DISPOSITIVOS TECNOLÓGICOS DEL ARCHIVO NACIONAL,0062017000600009,12/09/2017
2017CD-000171-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Contratación de Servicios y Herramienta de acceso Sistema de Gestión Integrado de Calidad y Ambiente,0062017180300278,10/10/2017
2017CD-000062-0007200001,MINISTERIO DE LA PRESIDENCIA,2100042007,"Tiquete aéreo a  Buenos Aires, Argentina",0062017000100130,18/10/2017
2017CD-000343-0004900001,Banco Central de Costa Rica,4000004017,"Ajustes de diseño e impresión de PAD de escritorio con fines didácticos,requeridos en el área de Divulgación del SINPE.",0062017023000415,17/10/2017
2017PI-000206-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de Turrubares - Distrito San Juan de Mata,0062017201600114,05/10/2017
2017CE-000065-0000300001,Correos de Costa Rica S.A.,3101227869,Compra de artículos promocionales,0062017151700052,03/10/2017
2017CD-000133-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Adquisición de Pruebas Psicológicas-Inteligencia,0062017010900155,18/10/2017
2017LA-000005-0013100001,CONSEJO NACIONAL DE CLUBES 4-S,3007045460,COMPRA DE ABONOS INORGANICOS Y ORGANICOS,0062017000100024,03/08/2017
2017LA-000027-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Contratación de Auditoría Externa para la revisión de los Estados Financieros y Liquidación Presupuestaria del Registro Nacional,0062017000300053,22/08/2017
2017CD-000064-0008800001,INSTITUTO COSTARRICENSE SOBRE DROGAS,3007324429,SERVICIO DE CATERING ,0062017000500050,11/10/2017
2017CD-000222-0006100001,PATRONATO NACIONAL DE LA INFANCIA,3007042039,SERVICIO DE ALIMENTACIÓN PARA ACTIVIDADES DEL DEPARTAMENTO DE ACREDITACIÓN Y DIRECCIÓN REGIONAL HEREDIA DEL PATRONATO NACIONAL DE LA INFANCIA,0062017001300250,18/10/2017
2017CD-000142-0000100001,Banco Nacional de Costa Rica,4000001021,Arrendamiento de un Software que permita el Flujo documental de los expedientes de crédito dentro de la Dirección General de Crédito,0062017434100194,04/09/2017
2017CD-000342-0004900001,Banco Central de Costa Rica,4000004017,COMPRA DE EQUIPO MEDICO 2017,0062017023000408,10/10/2017
2017CD-000108-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,SERVICIO DE SOPORTE PARA MANTENIMIENTO DE SERVIDORES,0062017000900139,17/10/2017
2017CD-000017-0012700001,DIRECCION NACIONAL DE CEN-CINAI,3007610100,COMPRA DE UTILES Y MATERIALES DE OFICINA,0062017000200015,10/10/2017
2017CD-000173-0002300005,Municipalidad de Sarapiquí,3014042098,Servicio soporte aplicación móvil de patentes,0062017001500006,16/10/2017
2017CD-000309-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Compra de Cintas Reactivas para Glucómetro y Lancetas para Glucómetro para el Registro Nacional,0062017000300073,28/09/2017
2017CD-000308-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Compra de Cintas Antideslizantes para el Registro Nacional,0062017000300074,28/09/2017
2017CD-001000-0000400001,Instituto Costarricense de Electricidad,4000042139,"Adquisición de software para redundancia, actualización de versiones y soporte de fabricante para la Plataforma AVAYA (6458-0031-2017)",0062017609500020,20/09/2017
2017CD-000040-0006800001,SISTEMA NACIONAL DE AREAS DE CONSERVACION,3007317912,ACAHN. Compra Equipo de transporte REMOLQUE (CARRETA) para cuadraciclos,0062017000300017,03/03/2017
2017CD-000307-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Servicio de limpieza de sillones,0062017000300079,11/10/2017
2017CD-000107-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,"MANTENIMIENTO ANUAL LICENCIA UNTANGLE NG, FIREWALL",0062017000900138,17/10/2017
2017CD-000112-0005400001,Contraloría General de la Republica,2200042154,Servicio de Elaboración e Instalación de Rotulación Señalética  Institucional,0062017000700012,18/10/2017
2017CD-000001-0001000002,Instituto Nacional de Seguros,4000001902,Mantenimiento Correctivo del motivo navideño en Oficinas Centrales del INS,0062017745600005,13/10/2017
,Municipalidad de Alajuela,3014042063,Compra de capas para motociclista y jackects para la policía municipal,0062017000900014,19/10/2017
2017CD-000170-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de Pilot para Pizarra Acrílica Color Negro,0062017180300258,22/09/2017
2017CD-001374-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"ADQUISICIÓN DE PELUCAS, PLUMAS Y PESTAÑAS PARA EL FESTIVAL DE LA LUZ","0062017010800453
(Total: 2)",16/10/2017
2017CD-000106-0008200001,MINISTERIO DE PLANIFICACION NACIONAL Y POLITICA ECONOMICA,2100045230,RENOVACION DE LICENCIA ANTIVIRUS KASPERSKY,0062017000900137,17/10/2017
2017CD-000403-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,SERVICIO DE MONITOREO ENCUESTAS Y SONDEOS DE OPINION,0062017003100142,02/10/2017
2017LA-000004-0013300001,OFICINA DE COOPERACION INTERNACIONAL DE LA SALUD,3007045308,REMODELACION DEL CEN DE CERVANTES DE ALVARADO - CARTAGO,0062017000100008,21/09/2017
2017CD-000061-0007200001,MINISTERIO DE LA PRESIDENCIA,2100042007,Adquisición de Antivirus para Computadoras,0062017000100126,04/10/2017
2017CD-000040-0009200001,MINISTERIO DE SALUD,2100042010,REMODELACION DE LA FONTANERIA DEL EDIFICIO CENTRAL DE LA DIRECCION NACIONAL DE CEN CINAI,0062017000100066,02/10/2017
2017CD-001373-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Renovación del servicio de licencia ,0062017010200026,06/10/2017
2017CD-000169-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra Tractor Chapulín,0062017180300304,18/10/2017
2017CD-000168-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Patrocinio Campeonato Nacional de Baloncesto en Sillas de Ruedas.,0062017180300285,11/10/2017
2017CD-001372-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Mejoras en locales en Mercado de artesanías.,0062017015000232,17/10/2017
2017CD-001371-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Alimentación para cierre de talleres socioeducativos con 100 Personas Adultas Mayores (en el marco de la celebración del día de la Persona adulta mayor),0062017021000199,12/10/2017
2017PI-000205-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón de Puntarenas - Distrito Arancibia, Sector Bajo Caliente - San Marta (FUENTE)",0062017201600409,17/10/2017
2017CD-001370-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,"Servicio de Mantenimiento 1000 HORAS Activo #40204, Pedido #46459, OT #47621",0062017021800330,13/10/2017
2017PI-000204-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón de Puntarenas - Distrito Arancibia, Sector Bajo Caliente - Santa Marta",0062017201600408,17/10/2017
2017PI-000203-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de Santa Ana - Distrito de Salitral,0062017201600244,10/10/2017
2017CD-001369-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,MANTENIMIENTO RECOLECTORES IVECO 500 HORAS ACTIVOS 40208-40209,"0062017021800332
(Total: 2)",13/10/2017
2017PI-000202-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de santa Cruz distrito 27 de abril,0062017201600307,13/10/2017
2017CD-000111-0005400001,Contraloría General de la Republica,2200042154,Compra de suministros de oficina y ferretería II,0062017709200101,12/10/2017
2017CD-000240-0008000001,MINISTERIO DE CULTURA Y JUVENTUD,2100042001,SERVICIO DE LIMPIEZA DEL LOCAL DE LA BANDA DE LIMÓN,0062017000400034,26/09/2017
2017CD-000306-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,COMPRA DE MINIREFRIGERADOR,0062017001500015,11/10/2017
2017CD-000172-0002300005,Municipalidad de Sarapiquí,3014042098,CONTRATACION DE SERVICIOS PARA CELEBRACION DE ENCUENTRO DE CANTAUTORES SARAPIQUI 2016,,
2017PI-000201-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de santa Cruz distrito cabo velas,0062017201600309,13/10/2017
2017CD-001368-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Adquisición de materiales ferreteros y de construcción,"0062017030300406
(Total: 12)",10/10/2017
2017CD-000305-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,CONTRATACION DE INSTALACIONES ( SALON EVENTOS) ,0062017001900021,10/10/2017
2017CD-000101-0007300001,MINISTERIO DE EDUCACION PUBLICA,2100042002,Adquisición de Discos Duros Externos DIEE,0062017000200156,17/05/2017
2017CD-001367-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,GESTIÓN DOCUMENTAL Y ADMINISTRACIÓN MANUAL Y ELECTRÓNICA DE DOCUMENTOS,0062017011200043,10/10/2017
2017CD-001366-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,Mantenimiento y reparación de los equipos de radio de la Sección Seguridad Interna para Operativos de Fin y Principio de año,0062017015300062,04/09/2017
2017CD-000167-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Asesoría y diseño del Sistema de Gestión Integrado del Departamento de Producción para el cumplimiento de versiones 2015 de las normas ISO 9001 e ISO 14001.,0062017180300250,20/09/2017
2017PI-000200-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de Santa Ana - Distrito de Piedades,0062017201600243,10/10/2017
2017CD-001365-0015499999,MUNICIPALIDAD DE SAN JOSE,3014042058,ADQUISICIÓN TIQUETES AÉREOS,0062017010800437,11/10/2017
2017CD-000091-0004200001,Municipalidad de Buenos Aires,3014042112,COMPRA DE REPUESTOS Y CONTRATACIÓN DE MANO DE OBRA PARA REPARACIÓN DEL DIFERENCIAL DE LA VAGONETA SM 4603 DE LA UTGVVM,0062017001200060,17/10/2017
2017PI-000199-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de santa Cruz distrito Cuajiniquil,0062017201600297,13/10/2017
2017PI-000198-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón de Pérez Zeledón, Distrito Río Nuevo",,
2017CD-000078-0009100001,Ministerio de Hacienda,2100042005,Compra de suministros de oficina,0062017001000015,22/05/2017
2017CD-000079-0009100001,Ministerio de Hacienda,2100042005,"Compra de municiones, fundas tácticas y adaptadores para piernera.",0062017001000024,20/06/2017
2017CD-000166-0015600001,JUNTA DE PROTECCION SOCIAL,3007045617,Compra de video beam con pantalla de opacos,0062017180300276,09/10/2017
2017LA-000043-0012300001,TRIBUNAL SUPREMO DE ELECCIONES,2400042156,Computadoras y tabletas MAC,0062017003100152,10/10/2017
2017CD-000113-0007200002,MINISTERIO DE LA PRESIDENCIA,2100042007,Compra de electrodomésticos,0062017000600045,28/07/2017
2017CD-000999-0000400001,Instituto Costarricense de Electricidad,4000042139,ADQUISICION TABLETA ROBUSTA (1001-3204-2017),0062017107000109,10/10/2017
2017CD-000234-0007100001,MINISTERIO DE SEGURIDAD PUBLICA,2100042011,CAPACITACION EN CONTRATACIÓN ADMINISTRATIVA,0062017000400398,03/10/2017
2017CD-000171-0002300005,Municipalidad de Sarapiquí,3014042098,"Servicios de Alquiler de Back Hoe según demanda para Limpieza, Excavación y Colocación de Tubería en Caminos del Cantón de Sarapiquí",0062017001700065,13/10/2017
2017CD-000059-0008300001,AUTORIDAD REGULADORA DE LOS SERVICIOS PUBLICOS,3007042042,"Adquisición de tiquete aéreo ida y vuelta San José - Miami Florida, USA",0062017102300003,17/10/2017
2017CD-000132-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Adquisición e Implementación de un Sistema automatizado para la gestión de la Auditoría Interna.,0062017010900156,18/10/2017
2017CD-000216-0014700001,CONSEJO NACIONAL DE PERSONAS CON DISCAPACIDAD,3007701595,“CONTRATACION DE SERVICIOS DE DIAGNOSTICO PARA REPARACION DE EQUIPOS DE COMPUTO”,"0062017000100005
(Total: 2)",20/07/2017
2017LA-000002-0013000001,MINISTERIO DE RELACIONES EXTERIORES Y CULTO,2100042009,"Servicio de almacenamiento y Administración  de Correo Electrónico ,para el MInisterio de Relaciones Exteriores y Culto",0062017000100085,12/10/2017
2017PI-000197-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón de Mora, Distrito Guayabo",,
2017PI-000196-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de Santa Ana,0062017201600242,10/10/2017
2017CD-000131-0014400001,INSTITUTO NACIONAL DE ESTADISTICA Y CENSOS,3007241710,Capacitación Reforma Laboral para el sector público,0062017010900154,17/10/2017
2017CD-000304-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Compra de estabilizador de espalda y equipo de iluminación para cámara vídeo,0062017000100049,27/09/2017
2017CD-000208-0058700001,CONSEJO DE SEGURIDAD VIAL,3007061394,IMPRESIÓN DELA MEMORIA ESTADÍSTICA DE ACCIDENTES CON VÍCTIMAS,0062017001000029,01/09/2017
2017PP-000117-0015100001,ASOCIACION CRUZ ROJA COSTARRICENSE,3002045433,COMPRA E INSTALACIÓN DE WINCH Y BASE PARA VEHÍCULO INSTITUCIONAL,,
2017CD-000162-0012400001,MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES,2100042008,Seminario sobre Normas INTE 9001:2015 Sistemas de Gestión de Calidad,"0062017000100163
(Total: 2)",13/10/2017
2017CD-000076-0009300001,"MINISTERIO DE CIENCIA, TECNOLOGIA Y TELECOMUNICACIONES",2100098311,Desarrollo de Sistemas(Adquisición de Servicio para la Gestión  e Implementación de Modulos para un Sistema,0062017001400086,12/10/2017
2017CD-000016-0012700001,DIRECCION NACIONAL DE CEN-CINAI,3007610100,COMPRA DE TOALLAS Y PAPEL HIGIENICO,0062017000200016,10/10/2017
2017PI-000195-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,"Alquiler de maquinaria pesada para atender emergencia en el cantón Coto Brus, distrito San Vito, sector Torre Alta, ruta cantonal 6-08-032",0062017201600293,13/10/2017
2017CD-000089-0006900001,MINISTERIO DE JUSTICIA Y PAZ,2100042006,Compra de útiles de oficina y cómputo.,0062017000900117,25/09/2017
2017CD-000170-0002300005,Municipalidad de Sarapiquí,3014042098,Compra de cinta métrica láser para el departamento de Ingeniería Municipal,0062017001300018,18/10/2017
2017CD-000314-0006600001,CONSEJO TECNICO DE AVIACION CIVIL,3007045551,Compra de llantas para Recursos Materiales (Transportes),0062017001800114,06/09/2017
2017CD-000303-0005900001,JUNTA ADMINISTRATIVA DEL REGISTRO NACIONAL,3007042030,Curso Prezi-Presentaciones efectivas=mejores resultados,0062017000100053,11/10/2017
2017LA-000008-0006800001,SISTEMA NACIONAL DE AREAS DE CONSERVACION,3007317912,Compra de motores fuera de borda,"0062017000100049
(Total: 4)",20/03/2017
2017CD-000093-0000900001,Universidad de Costa Rica,4000042149,Compra de Maquina para hacer Hielo y Congelador Horizontal,0062017080200159,13/10/2017
2017CD-000161-0012400001,MINISTERIO DE OBRAS PUBLICAS Y TRANSPORTES,2100042008,CURSO EL PRESUPUESTO COMO HERRAMIENTA PARA LA GESTIÓN INSTITUCIONAL,0062017000200072,03/10/2017
2017PP-000018-0016000001,FIDEICOMISO FONATT JADGME - BCR,3110688590,Servicio de jardinería,0062017700300024,01/09/2017
2017CD-000998-0000400001,Instituto Costarricense de Electricidad,4000042139,"Soporte sistema operativo y utilitarios de la infraestructura de la Solución de Facturación por periodo de 12 meses, prorrogable por 2 periodos adicionales. /5531-0542-2017",0062017550500026,25/09/2017
,Banco Central de Costa Rica,4000004017,"Inscripción de 3 funcionarios de la División Gestión y Desarrollo en unaactividad de capacitación, con base en la decisión inicialDAD-GFH-014-2017.FAV",0062017023000420,18/10/2017
2017LA-000029-0090100001,SERVICIO FITOSANITARIO DEL ESTADO,3007521568,"Servicios de lavado para los vehículos de la flotilla del Servicio Fitosanitario del Estado, los cuales son placa con código 342",0062017004300076,07/07/2017
2017CD-000219-0013200001,INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GÁMEZ SOLANO,3007586646,El Eje central del proceso de fiscalización de las compras pública en Costa Rica,0062017000200244,12/10/2017
2017CD-000218-0013200001,INSTITUTO DE DESARROLLO PROFESIONAL ULADISLAO GÁMEZ SOLANO,3007586646,Gestión de Riesgos de Proyectos,0062017000200242,11/10/2017
2017CD-000997-0000400001,Instituto Costarricense de Electricidad,4000042139,EQUIPO DE ALINEAMIENTO LASER 3110-0001-2017,0062017320100020,03/10/2017
2017PI-000194-0006500001,COMISION NACIONAL DE PREVENCION DE RIESGOS Y ATENCION DE EMERGENCIAS,3007111111,Alquiler de maquinaria pesada para atender emergencia en el cantón de Dota  - Distrito de Copey Quebrada Garrafa (Sector Copey),0062017201600290,12/10/2017
2017CD-000039-0009200001,MINISTERIO DE SALUD,2100042010,CONTRATACION DIRECTA PARA LA REALIZACION DE TALLERES DINAMICOS,0062017000100057,13/09/2017
2017CD-000996-0000400001,Instituto Costarricense de Electricidad,4000042139,ADQUISICIÓN CAMARA DIGITAL CON GPS (1001-3203-2017),0062017107000108,10/10/2017
2017CD-000015-0012700001,DIRECCION NACIONAL DE CEN-CINAI,3007610100,COMPRA DE PRODUCTOS DE PAPEL Y CARTON,0062017000200017,10/10/2017
